question_id,qemb_pca_0,qemb_pca_1,qemb_pca_2,qemb_pca_3,qemb_pca_4,qemb_pca_5,qemb_pca_6,qemb_pca_7,qemb_pca_8,qemb_pca_9,qemb_pca_10,qemb_pca_11,qemb_pca_12,qemb_pca_13,qemb_pca_14,qemb_pca_15,qemb_pca_16,qemb_pca_17,qemb_pca_18,qemb_pca_19,qemb_pca_20,qemb_pca_21,qemb_pca_22,qemb_pca_23,qemb_pca_24,qemb_pca_25,qemb_pca_26,qemb_pca_27,qemb_pca_28,qemb_pca_29,qemb_pca_30,qemb_pca_31,qemb_pca_32,qemb_pca_33,qemb_pca_34,qemb_pca_35,qemb_pca_36,qemb_pca_37,qemb_pca_38,qemb_pca_39,qemb_pca_40,qemb_pca_41,qemb_pca_42,qemb_pca_43,qemb_pca_44,qemb_pca_45,qemb_pca_46,qemb_pca_47,qemb_pca_48,qemb_pca_49,question_num_options,block_Cognitive tests,block_Demographics,block_Economic preferences,block_Personality,qtype_MC,qtype_Matrix,qtype_TE
QID151,0.5591959,-0.06275565,-0.09111972,0.23739736,0.18063012,0.08094532,-0.15669969,0.07430685,0.05313117,0.16080204,-0.23216432,0.033428777,0.023439707,0.20264284,-0.3492485,-0.15970983,-0.03148308,0.36453038,-0.19438733,-0.146669,0.019434145,-0.019648511,0.087505475,0.11617757,0.087915234,0.01433832,0.034406744,-0.022448475,-0.04701965,0.01029056,0.13469003,-0.11905429,-0.034258213,-0.03241615,0.16213296,0.045700617,-0.008747046,-0.035425477,0.02771304,0.048915263,-0.11684028,-0.06242531,-0.010401264,0.01386847,-0.028681567,0.046534494,0.0013699373,0.033205368,-0.0051397937,0.037166946,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
QID152,0.57657146,-0.0015141639,0.07124768,0.21237691,0.14778551,0.07821908,-0.1624429,0.11997276,0.14629728,0.23132814,-0.11642641,-0.008265896,0.051308762,0.031829268,-0.4019404,-0.21392903,-0.045684338,0.32713783,0.019181147,-0.052032303,-0.1191318,-0.07896666,0.032994036,0.10127682,0.04067541,0.060916957,0.013476492,-0.037575494,0.053091805,0.056690834,-0.08714406,-0.053497765,0.10359919,-0.04107094,-0.083506964,-0.060835425,-0.046967514,0.027608054,0.050048955,0.0042450055,0.09717707,0.019347578,0.25354514,0.03421894,0.035905406,0.07177774,-0.02809566,-0.009602463,0.039018407,-0.012761853,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
QID16,0.24994497,0.13174044,-0.18451549,0.0889427,0.10139738,0.10621827,-0.25480282,0.24634676,-0.36997974,-0.0064522666,-0.071874134,-0.24799916,0.2536192,0.03732121,0.13274573,0.03579999,0.08555667,0.17364891,-0.004268949,0.09512882,0.031587556,-0.2168282,-0.07293862,-0.088176526,-0.11607922,-0.11791521,0.019513365,0.06628462,0.14553097,-0.09919269,0.15291783,-0.021407925,-0.15051559,0.028298289,-0.0067242575,0.033717267,0.005575418,0.14038779,-0.118261755,0.024862707,-0.10940232,0.053902574,-0.08748311,-0.010748624,0.09002624,0.03251457,0.10523154,0.15577134,-0.09048428,0.045056563,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
QID17,-0.08552099,0.023076693,0.012120466,-0.05470874,-0.07730586,0.08016222,0.056605972,0.084857784,-0.01779232,-0.06070136,0.014488745,0.107136734,0.043252207,0.12105455,-0.103536576,-0.20481336,0.0017776948,-0.12226618,0.21514806,-0.10146091,0.073578544,0.07317021,-0.15074234,-0.011156458,-0.027507987,0.04050831,-0.02731665,0.011467936,-0.08942443,-0.06525774,0.1152465,0.0016056605,0.022881633,-0.02134836,-0.029986085,0.0042695273,-0.07325719,0.0067121265,-0.01066875,-0.17619851,0.07855056,-0.057809718,0.12042099,-0.06440717,-0.0053459383,-0.10001877,0.04239425,0.07047337,-0.022309277,0.04164704,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
QID18,0.22806358,0.16617356,-0.11486319,0.08023553,-0.08174677,0.086134285,-0.23685427,0.20422694,-0.30585644,-0.08134728,-0.14382106,-0.21117678,0.093342096,0.11234924,-0.041953854,0.23486665,0.17575438,-0.31402037,0.030773444,-0.048904844,0.0745009,0.16298416,-0.05192958,0.23132034,0.017250976,0.013756926,-0.04470736,0.062086064,-0.062018447,0.21707144,0.018820178,-0.13918975,0.014561224,0.08702846,0.058063477,0.064878784,0.08934755,0.0055496236,-0.096758984,-0.107818104,0.025575675,-0.041148487,0.23256315,-0.13648799,0.0153358495,0.12399706,0.014234563,-0.06802654,0.027849672,0.0950953,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
QID19,0.38904685,0.043218847,-0.1582285,-0.04781766,-0.011403223,0.088375285,-0.16884315,0.08847231,-0.20743962,-0.06918437,-0.29061696,-0.05494318,0.021285482,-0.0990925,0.06923271,0.15387657,0.24779603,-0.25173324,0.11136635,-0.15002608,0.13869794,-0.08849443,0.14257199,0.22520141,0.20707946,0.14287102,0.09853417,0.05596629,-0.073151164,0.41875648,0.08027595,-0.046205055,-0.12804668,-0.07406677,0.004889259,-0.008170667,-0.113876365,0.108850196,0.06553368,-0.012745665,-0.0540804,0.13927737,-0.085398,0.0919864,0.0025393812,0.17534137,-0.12419398,-0.044964902,-0.015371988,-0.0071578952,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
QID20,-0.018760612,0.043198414,-0.18109617,0.076193735,0.031927392,0.22417173,-0.123278946,0.28576708,-0.1664257,-0.021115301,-0.049480688,-0.20424634,0.06420318,-0.009699593,0.10617259,0.0173427,-0.027878884,0.13339478,-0.08482596,-0.12810706,-0.016420325,-0.1939642,-0.08784747,-0.11231567,-0.1657408,-0.052280806,0.0830461,0.14913537,0.17771457,-0.023999682,0.24342652,0.11378102,-0.017346248,-0.08608757,-0.14558335,-0.053700622,-0.11348543,-0.01293147,0.16329451,-0.08189825,0.0026025868,0.03398832,-0.022620717,-0.03203665,0.085591994,0.0035695178,0.08642532,0.0032811598,0.03149644,0.029146433,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
QID21,0.55694616,0.011801959,-0.12242768,-0.021386597,0.07098152,-0.03408374,-0.14226803,0.17686607,-0.38339245,-0.063532926,-0.19689219,0.037565872,0.127467,-0.05811454,-0.31249788,0.17984174,-0.1492181,0.01837028,0.05670206,0.14689834,-0.007937912,0.09359762,0.053341907,-0.10353417,0.029424256,0.0538784,-0.10816288,-0.14938647,-0.0026406243,0.13063553,0.17689282,0.14930977,0.11231744,0.14920504,-0.083576165,0.14518721,0.047125515,0.07500858,0.11431079,0.07421354,0.005143645,0.010761757,-0.03751314,-0.10322563,-0.15354696,-0.0067414506,0.07961531,-0.036995728,-0.03187319,-0.060676266,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
QID217,0.3592824,0.11776789,0.1403837,0.29557976,0.2045602,-0.4903206,-0.14500117,0.32746986,0.24143197,-0.038167235,0.08074443,0.0399499,0.15488672,-0.006982631,0.10108486,-0.02954455,-0.13302685,0.015730402,0.009981428,0.028291393,0.045109317,0.009212596,-0.016223637,-0.050389867,0.11984594,-0.11098068,-0.010825765,0.033730704,-0.11661456,0.0026220286,-0.10310249,-0.1563468,-0.04401362,0.038779303,0.060999084,0.053824592,0.06611587,-0.047096953,0.03601562,0.05407257,-0.07810135,-0.02405208,0.0124828555,0.049444307,0.10665695,0.030887064,-0.09104886,0.009641998,-0.050866183,0.018507807,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
QID218,0.39012548,0.1361463,0.17283414,0.27183065,0.12762415,-0.4725358,-0.21748899,0.3912699,0.20336069,0.1200772,0.10408569,-0.12877055,-0.035384133,-0.09730696,0.15855062,-0.1544809,0.049095307,-0.052339435,0.07887057,-0.03578243,0.017005328,-0.029364185,-0.033999905,-0.006987118,0.119258195,0.033237793,0.008250497,-0.023324488,-0.010642043,-0.078732565,-0.03745652,0.04618771,0.08848499,0.004217349,-0.10035549,0.16593769,-0.009210469,-0.0670916,-0.08708539,-0.13716185,-0.045481693,0.01134164,-0.067420535,-0.03535322,0.07287598,0.0077310833,0.038278464,-0.09806573,0.098596916,0.07647637,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
QID219,0.36597,0.050099712,0.1274367,0.40247056,0.16931656,-0.53388906,-0.200815,0.26813012,0.12082005,0.1714909,0.2283618,-0.09878283,-0.01988053,-0.011361083,0.07231033,-0.099833325,-0.020394268,0.037411768,-0.036914844,0.05892835,0.10112281,0.010214003,-0.04171735,0.0446589,0.05504101,0.06620204,-0.03311243,0.01285721,-0.031044425,-0.051897615,0.025921356,0.092678376,0.0118258735,-0.028436346,-0.0851701,-0.07010541,0.025176475,0.024642522,-0.076304294,-0.02807241,0.032938488,0.018704377,0.051218677,0.019507447,-0.019550567,0.05319371,0.047915004,-0.042522818,-0.0020646665,-0.043219693,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
QID22,-0.026879348,0.032052137,-0.03332211,0.025237037,-0.04874609,0.11713046,-0.20074789,0.0650352,-0.036897432,0.0068296664,-0.017441738,-0.27840397,-0.025080975,0.07558683,-0.012371154,0.1363173,-0.049047068,-0.107480116,0.02347286,-0.11733902,-0.07365202,-0.20155916,-0.1321716,-0.029239945,-0.15392259,-0.115281396,0.15645404,0.13965748,0.06744373,0.0905644,0.2805272,0.13571404,0.024405614,-0.120731756,-0.14142615,0.036519065,0.05679426,-0.02896743,0.24545898,-0.054776866,0.021983374,-0.010163102,-0.04990213,0.050692543,0.07223374,-0.14827012,0.010117698,-0.012085029,-0.04213224,-0.02860873,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
QID220,0.28484792,0.07708876,0.086600125,0.32665357,0.13114053,-0.486723,-0.15151942,0.36416095,0.12444177,0.17210302,0.09873177,-0.18053497,-0.00775131,-0.006757324,0.09342999,-0.14382029,0.079571895,0.015230983,0.030483799,-0.09746217,0.00847523,0.032643415,0.09182829,0.0022909136,0.0063875085,-0.08358681,-0.04683072,-0.041492075,-0.17783232,0.03304705,-0.020286908,0.09542571,-0.05582223,-0.0822809,0.01673526,0.08288079,0.013317318,0.14330287,0.026393294,-0.09985195,0.011478277,0.066376485,-0.011240179,-0.012654922,-0.021042353,-0.13052353,0.045392174,-0.034040455,-0.010885937,-0.0723907,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
QID224,0.58628654,-0.122075,-0.24184711,0.43872118,0.27148595,0.1351717,-0.019392755,-0.19893228,0.1352096,-0.090094954,0.063949645,0.025704019,-0.085425675,-0.09511081,-0.09408803,0.06049558,-0.03436929,-0.16576608,-0.039823,0.094562136,-0.07966245,0.0024544208,0.049534623,-0.1498793,0.04343426,-0.14585756,0.224902,0.049705867,-0.08094826,-0.009521459,-0.06251939,-0.07872354,-0.017785355,-0.059294987,-0.07108153,0.05001263,0.034540135,0.040494896,-0.08489253,0.015769308,0.08224498,-0.023685612,0.012286963,0.00042983107,-0.020212157,0.08755844,0.04775,0.008831436,0.022080282,-0.036249474,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
QID225,0.5134255,-0.03189788,-0.22111101,0.47092745,0.25460735,0.1915324,-0.012141727,-0.26077136,0.1521433,0.041989133,-0.07282365,-0.026148181,0.017786335,-0.016816793,0.025822848,0.06657978,-0.0770392,-0.09266037,-0.031437565,-0.14215107,-0.11394936,0.05276218,-0.07615731,-0.054305546,0.02823838,-0.14118105,0.22192736,-0.1335584,0.014280639,-0.026065694,-0.074702695,0.019848946,-0.042770665,-0.099595726,0.010663423,-0.03506398,-0.013522142,0.025074834,-0.016280118,-0.017451117,-0.038249608,0.009225051,-0.029681068,-0.05187558,-0.10333319,0.05358156,0.12428267,-0.0884002,0.07713515,-0.020021608,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
QID226,0.5630442,-0.12698056,-0.24505848,0.4564762,0.4026591,0.2971583,0.100478284,-0.16505083,0.073559985,-0.04894517,0.092098095,-0.040852804,0.038345773,-0.0702942,0.14808425,0.024737759,0.027579594,-0.016511926,0.052249134,-0.0043680402,0.061186846,-0.03022836,-0.061801035,0.07300641,-0.11630007,0.02801982,-0.100707464,0.0035327533,0.039093852,-0.059738524,0.03575693,-0.09088668,0.098144986,0.008320385,0.13613644,-0.032288104,0.028106637,0.0008010063,0.04644756,-0.02394406,0.014017208,0.049022347,-0.033017136,-0.034302916,-0.032960612,-0.003129554,-0.04177308,-0.060138937,-0.014541296,-0.038877968,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
QID227,0.56033534,-0.1187348,-0.21641007,0.45552936,0.40075848,0.2738598,0.12982784,-0.19811024,0.073464185,-0.04767748,0.074204326,-0.047263876,0.085178375,-0.06956176,0.15385538,0.013835752,0.03561376,0.004985029,0.07336378,-0.03394475,0.08040434,0.039981417,-0.052454375,0.09896072,-0.098906316,0.07653986,-0.09622588,0.018329563,0.003896865,-0.09091155,0.034455653,-0.04690006,0.05307008,-0.02596499,0.06881501,-0.008692524,0.045446508,0.0060174535,-0.00836532,-0.0055703344,-0.034741733,0.022954289,-0.027611798,0.044734586,0.032241926,0.03346194,-0.05644098,-0.027974194,0.005402,-0.07334251,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
QID228,0.5579123,-0.1223402,-0.21296273,0.44128957,0.39986446,0.26667586,0.12747456,-0.19691704,0.08093648,-0.05875656,0.06659165,-0.051696472,0.08342928,-0.06696559,0.15752904,0.0033863073,0.039901163,0.007612886,0.07320684,-0.026885783,0.08790326,0.04278626,-0.060931873,0.0967525,-0.09788234,0.08176975,-0.094141155,0.01647591,0.009592797,-0.091875814,0.033935647,-0.035485797,0.053419687,-0.030344523,0.07062073,-0.0073009985,0.040640045,0.0026210332,-0.009623994,-0.0012479613,-0.031992745,0.02242793,-0.030689573,0.05337847,0.035608817,0.034555033,-0.048298262,-0.025657909,0.0017988578,-0.08198442,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
QID229,0.56133777,-0.12313129,-0.2482215,0.45180863,0.40106034,0.2892351,0.10488016,-0.15671559,0.06305864,-0.040403705,0.09923419,-0.032850485,0.041328687,-0.068599924,0.16134848,0.028988482,0.025897505,0.0014713332,0.059912074,-0.01119562,0.05609017,-0.029522374,-0.060061906,0.05853517,-0.12096379,0.015390571,-0.1105726,0.019804124,0.03772274,-0.057337075,0.052376162,-0.08609558,0.110024616,0.010344649,0.13852932,-0.034522735,0.026743945,-0.0030706127,0.053327613,-0.017477797,0.026548428,0.06102443,-0.028008075,-0.022370113,-0.049480844,-0.017925967,-0.053213708,-0.06050484,-0.016969262,-0.027608737,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
QID23,0.3006299,0.053206757,-0.24338982,-0.08887626,0.068224706,0.033588413,-0.15578206,0.14079848,-0.43004638,-0.041966647,-0.17846625,-0.032872956,-0.0010033076,-0.18425879,-0.06519117,0.058875553,0.013321396,0.06567626,0.19111106,0.28601074,0.08531533,-0.07496839,0.14393719,0.02900341,0.15374902,-0.024707139,-0.096809015,-0.18194118,-0.09051916,-0.031323656,0.11518196,0.02427616,0.025660213,0.023249367,-0.030655287,0.014748006,-0.028525416,-0.0407615,0.036827806,0.0980474,0.03675397,-0.039786253,-0.016598405,0.04304413,0.06480193,0.06620272,0.071678914,0.035757985,0.062247537,-0.15886405,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
QID230,0.5590627,-0.12237767,-0.23150393,0.44855848,0.3609045,0.25215766,0.08281468,-0.17903629,0.08005461,-0.048780542,0.039184865,0.00052883883,0.052582305,-0.065459326,0.1222267,0.035146285,-0.0018442089,0.0026874156,0.01245295,-0.012539226,-0.011691572,0.014986093,-0.04418416,0.029485751,-0.06157514,-0.034928877,0.030962504,-0.016470512,0.026612291,-0.06060811,0.06579762,-0.035167918,0.07916775,-0.030348815,0.048016284,0.007924435,0.04941951,-0.0079588415,0.0045337677,-0.06636733,0.028774185,0.036469694,-0.047107868,-0.022649493,-0.099977836,-0.0017984924,0.03140217,0.008024199,-0.01582697,-0.079019815,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
QID231,0.65099454,-0.13351315,-0.26136672,0.41137338,0.30001298,0.20930363,0.015513227,-0.15077466,0.09581552,-0.08284169,0.03848787,0.051761087,-0.10043662,-0.09405103,-0.14061922,0.009183362,-0.0955618,-0.10393138,-0.051138256,0.08168069,-0.052909616,0.0063938005,0.02074311,-0.11838781,0.051317755,-0.12200708,0.16689707,0.059550393,-0.120350584,-0.02092021,-0.06626424,-0.107658036,0.018459156,0.0054516103,-0.17020687,-0.007802768,-0.0083976295,0.0744666,-0.048100173,-0.05303449,0.030160824,-0.015787665,-0.009926524,0.0010764659,-0.01963838,0.01967912,0.0017888867,0.031391893,-0.0050351163,-0.07698806,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
QID232_r1,-0.057470288,0.19387028,-0.29334754,0.048924785,-0.17030035,-0.073289745,0.2219177,0.0047803596,0.16478348,0.28540012,-0.20034263,0.055668436,-0.029466614,0.017104764,-0.057312142,0.06763319,-0.040457364,-0.0010365826,0.11619193,0.19022787,-0.01817624,-0.025452495,-0.09115102,0.025191411,-0.09061452,0.03591554,0.07078723,0.041584995,-0.041110877,-0.072309405,-0.0065304986,0.0076150033,-0.043790568,-0.010119005,0.044982746,0.053738497,-0.093433455,-0.04086249,0.02065551,0.025153212,-0.026594337,0.05053137,0.092276305,-0.048389174,-0.0010157886,-0.060832154,-0.018833658,-0.033338506,0.07366382,0.010170193,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID232_r10,0.10606882,0.22039595,-0.34798658,-0.013349288,-0.20567153,-0.11239902,0.10943769,0.009142951,0.17266722,-0.13827763,-0.18324265,-0.12893483,-0.22059825,-0.00781565,0.1574936,-0.09802507,0.28657064,0.109927505,-0.05658593,0.1382098,-0.06425668,0.2044427,-0.06175973,-0.07811721,0.036184963,-0.012709823,0.090025485,-0.015154651,0.0033658072,0.03705339,0.10351043,-0.023600945,0.03945529,0.043512397,0.055694584,0.054550175,-0.04817283,-0.023778247,0.03525909,-0.021437526,-0.009557357,-0.041101623,0.08123669,0.05421567,-0.104737535,0.04901098,0.061399482,0.1037163,-0.015012224,-0.0033587378,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID232_r11,-0.020132694,0.21250433,-0.2777969,0.007820264,-0.23195302,-0.06940735,-0.006780277,0.106431715,0.062720306,0.22600673,-0.11723784,0.1005477,-0.04011345,0.09274326,-0.01496515,0.05769912,-0.0015133048,0.06641556,0.16115741,-0.15915184,0.05609335,-0.031715393,0.091677375,0.026745625,-0.031348605,-0.019888455,-0.17930754,-0.011786574,0.06761299,0.059949014,0.051992908,-0.1801324,-0.023250498,-0.09831823,-0.21833107,-0.10922914,-0.09241545,-0.06308763,-0.07578357,0.008290086,0.08704511,0.010942471,-0.14866106,0.033556703,-0.011975143,-0.027896414,-0.011846507,0.00066037,-0.053640515,-0.044172887,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID232_r12,-0.16281568,0.23717062,-0.36309257,0.022114674,-0.23699477,-0.050192334,0.088199615,0.013011885,0.052056227,-0.01389288,-0.027055454,0.033144414,0.020889733,0.019597216,0.02306593,-0.01837208,-0.10993377,-0.020970965,-0.016635483,0.03870684,0.050401088,0.022553042,-0.04607894,-0.051026683,-0.03459315,-0.049202833,-0.049192715,-0.0691774,0.017879345,-0.0048405873,0.03456649,0.009505028,0.02330936,0.03189358,-0.028919274,0.003634554,0.065055735,0.026110645,-0.021191746,0.007880034,0.0472321,0.022804633,0.0034972942,0.05178062,0.015009737,0.03311494,0.018572256,0.053606182,-0.012514973,-0.04271496,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID232_r13,-0.008919652,0.26627427,-0.19288853,0.10350554,-0.11412541,0.08978715,0.08126599,0.04024752,0.17363355,0.30048528,-0.10650853,0.025583446,0.0031294632,0.0043378,-0.061931472,0.09191493,-0.06484501,-0.042098094,0.12526551,-0.09245475,-0.0041365274,-0.10686211,-0.02139532,-0.012592256,-0.09110668,-0.028541472,-0.058921963,0.1365029,-0.043252565,0.15504807,-0.16623017,-0.022193238,-0.10456385,0.0147793265,0.0033631355,0.10004613,0.008062211,-0.15238027,-0.01902559,0.057931088,0.059029993,-0.11902497,-0.022604585,0.11012187,-0.039290655,0.016335726,0.0132773435,0.037207626,0.11130245,-0.13981262,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID232_r14,0.009368678,0.14928997,-0.32457352,-0.028141981,-0.22763254,-0.10663551,0.023305606,0.029553566,0.11635001,-0.07364055,-0.042853188,0.21571682,0.070122436,-0.06738578,0.21425182,-0.052080955,0.035855275,0.024924576,-0.0062898463,-0.062338986,-0.10309032,0.021395585,-0.0359872,0.07886471,0.11757241,-0.14300014,-0.01782737,0.011329105,0.1278732,0.09158441,0.17292449,-0.080656976,0.0402705,0.11982253,-0.013000355,0.08032944,0.016447961,-0.030825682,0.0067431545,-0.032854155,0.035724726,-0.0143978195,0.053495876,0.057255577,0.014140117,0.106537774,0.029735137,0.07369088,-0.014475776,-0.040465657,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID232_r15,0.065374754,0.25208816,-0.3453009,0.012338146,-0.1936435,-0.026776256,0.13093895,-0.016612425,0.114122085,0.005765016,-0.21838747,-0.2171524,-0.29176772,0.039461423,0.10068738,-0.15509303,0.27833673,0.08050469,0.007023205,0.1839603,0.0020483774,0.15359634,-0.07004347,-0.11200868,0.016885675,0.018761825,0.09360846,-0.104743525,-0.012290817,0.04515685,0.014733871,-0.023040712,0.04018153,0.011385234,0.039895568,0.04917315,-0.031540636,0.049476407,-0.000307017,-0.010401133,-0.037286967,-0.008471999,0.049837742,-0.008534363,-0.04992664,0.013993472,-0.010414528,0.0466774,-0.0140587455,-0.022500675,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID232_r16,-0.023655295,0.20103355,-0.22068809,0.14643662,-0.19603741,-0.010075878,0.15162644,0.036644295,0.21166258,0.16251609,-0.10347309,0.1207644,0.020767927,-0.04079296,-0.040390994,0.07201827,0.107885085,0.023748111,0.005998254,0.1978401,-0.11899791,-0.040103283,-0.06475055,0.046567664,-0.016364688,0.08083688,-0.11636187,0.24041899,0.022691086,0.014635203,0.016653853,0.0668168,-0.039716795,-0.07061236,-0.048831176,0.08887751,-0.03224751,-0.08492379,-0.058780648,-0.015417664,-0.008932559,-0.12598102,0.015483771,0.0096644,-0.034647975,0.02631411,-0.0093648415,-0.031090047,0.12956241,-0.039524794,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID232_r17,-0.08503259,0.18600114,-0.33070698,0.10854361,-0.28627184,-0.062573805,0.16362926,0.0005975644,0.0881898,0.16719206,-0.14934202,0.062187485,-0.016608076,0.021196263,0.014239857,0.0075543597,0.03963945,-0.054175284,0.007465278,0.19079445,-0.0003789523,-0.063050576,-0.016828168,-0.025428113,-0.035481013,-0.028364496,0.044933163,0.07994175,-0.057500906,0.02435964,0.01873782,0.115420595,-0.070617,-0.011377431,0.022815246,-0.0050568683,0.003705413,-0.065365106,0.018817985,-0.01978891,-0.04639197,-0.019935522,0.019654427,-0.07781515,0.08345251,0.004883743,0.0062526506,-0.047918085,0.039417394,0.015837094,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID232_r18,0.0026131037,0.21333082,-0.181904,0.06313652,-0.18959656,-0.067719124,0.1113315,-0.021573337,0.23554157,0.26645607,-0.2285763,0.24726914,0.053683754,-0.16362369,-0.024964394,0.027547387,0.050594836,-0.026010374,0.11619596,0.08299159,-0.040861305,0.049566012,-0.04240418,-0.00063753745,-0.05083678,0.031693555,0.03473677,0.12444232,-0.1435471,-0.07366335,0.07000434,0.055284478,0.030737294,0.018093435,0.085724995,-0.09202653,0.093851194,-0.05278991,0.04298357,-0.013782411,-0.027430857,0.0036732042,-0.0720856,-0.0041838447,-0.04005057,0.033811733,0.026401702,-0.033944357,0.0406051,0.024637105,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID232_r19,-0.059724323,0.2138063,-0.33686227,0.083791524,-0.26805738,-0.05384655,0.20327118,0.007721378,0.06665286,0.18089613,-0.1542661,0.022188496,0.008251716,-0.009699962,0.028468374,0.028923497,0.044899505,-0.05390713,0.057930525,0.23635797,-0.003962657,0.0017538259,-0.02860648,-0.0983835,-0.07065676,0.041042686,0.09307816,0.07345554,-0.04841736,0.05831517,0.0576643,0.12971327,-0.06953277,0.0048885304,0.03381535,-0.056350295,0.006650649,-0.020586682,-0.03030095,0.03427119,-0.08390462,-0.0052899374,-0.01699768,-0.05531484,-0.003633003,0.015252306,-0.05092797,0.015965033,0.07187428,-0.0072946674,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID232_r2,0.022880204,0.22540514,-0.31231165,0.09309384,-0.23350033,-0.03296694,0.16534895,0.027615083,0.1708715,0.2995263,-0.15632322,0.1926977,0.029821953,-0.031969603,-0.08772069,0.029084658,0.11760286,-0.028198807,0.14053215,0.10042721,-0.030279115,0.055610005,0.015319518,-0.05446902,-0.10720572,0.040196918,-0.06000109,0.08246128,-0.021638557,0.017854977,0.13517234,-0.06757589,0.008616812,-0.04812297,-0.09603125,-0.11680207,-0.06868207,-0.04399583,-0.0946425,-0.010521944,-0.046735864,0.07244755,-0.081431516,0.02375858,-0.005476385,-0.0020889116,-0.064689405,-0.013175648,-0.013167166,0.033999804,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
QID232_r20,-0.032833602,0.16056533,-0.39918536,0.04238735,-0.25078705,-0.15238054,0.031754848,-0.0038663028,0.076743476,0.12671122,-0.21346892,0.17868376,0.10394648,-0.08124261,0.027387178,-0.035836823,0.07223785,-0.028092986,-0.01552232,0.1378743,-0.059405655,0.09633749,-0.084951766,0.06273688,0.038055714,-0.007169443,0.035247944,0.018769864,-0.024742069,-0.07158977,0.119545944,0.030541215,0.0019582529,-0.004123016,0.08679035,-0.073558785,0.017471945,-0.07999882,0.08808552,0.02403781,-0.038148068,-0.027706526,0.045123197,-0.01146786,-0.009416728,0.023989206,0.08428876,-0.03709311,0.013202921,0.0107566165,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
