person_id,n_total_answers,n_missing_answers,n_answered_personality,n_answered_economic,n_answered_cognitive,n_answered_demographics,n_ordinal_items,n_categorical_items,n_text_items,n_multi_select_items,ordinal_mean_normalized,ordinal_std_normalized,ordinal_midpoint_rate,ordinal_extreme_rate,ordinal_acquiescence,straightlining_max_repeat_rate,bfi_44_mean_norm,bfi_44_n_items,bfi_18_mean_norm,bfi_18_n_items,autonomy_cognition_mean_norm,autonomy_cognition_n_items,personal_values_mean_norm,personal_values_n_items,self_monitoring_mean_norm,self_monitoring_n_items,self_monitoring_binary_mean_norm,self_monitoring_binary_n_items,regulatory_focus_mean_norm,regulatory_focus_n_items,bai_anxiety_mean_norm,bai_anxiety_n_items,bai_sum_score,self_concept_mean_norm,self_concept_n_items,need_uniqueness_mean_norm,need_uniqueness_n_items,need_closure_mean_norm,need_closure_n_items,personality_traits_5pt_mean_norm,personality_traits_5pt_n_items,maximization_mean_norm,maximization_n_items,uncertainty_beliefs_mean_norm,uncertainty_beliefs_n_items,risk_sensitivity_personality_mean_norm,risk_sensitivity_personality_n_items,self_regulation_mean_norm,self_regulation_n_items,spending_scale,spending_difficulty,spending_anxiety,shopper_type,weight_loss_intention,dictator_game_position,ultimatum_offer_position,trust_game_send_position,trust_return_mean_position,ultimatum_reject_rate,hedonic_framing_mean,loss_aversion_risky_choices,loss_aversion_risky_rate,crt_score,crt_total_attempted,numeracy_score,numeracy_total_attempted,financial_literacy_score,financial_literacy_total,vocabulary_synonym_score,vocabulary_synonym_total,vocabulary_antonym_score,vocabulary_antonym_total,vocabulary_total_score,spatial_n_attempted,wason_correct,wason_n_selected,forward_flow_word_count,demo_region,demo_sex,demo_age,demo_education,demo_race,demo_citizenship,demo_occupation,demo_religion,demo_religiosity,demo_political_party,demo_income,demo_political_views,demo_household_size,demo_employment,gt_score_extraversion,gt_score_agreeableness,gt_score_conscientiousness_w1,gt_score_conscientiousness_w2,gt_score_openness,gt_score_neuroticism,gt_score_needforcognition,gt_score_agency,gt_score_communion,gt_score_minimalism,gt_score_BES,gt_score_GREEN,gt_crt_score,gt_score_fluid,gt_score_crystallized,gt_score_syllogism,gt_score_actual_total,gt_score_overconfidence,gt_score_overplacement,gt_score_ultimatum_sender,gt_score_ultimatum_accepted,gt_score_mentalaccounting,gt_score_socialdesirability,gt_score_anxiety,gt_score_HI,gt_score_HC,gt_score_VI,gt_score_VC,gt_score_finliteracy,gt_score_numeracy,gt_score_deductive_certainty,gt_score_forwardflow,gt_score_discount,gt_score_presentbias,gt_score_riskaversion,gt_score_trustgame_sender,gt_score_trustgame_receiver,gt_score_RFS,gt_score_ST_TW,gt_score_depression,gt_score_CNFU,gt_score_selfmonitor,gt_score_SCC,gt_score_needforclosure,gt_score_maximization,gt_score_wason,gt_score_dictator_sender
bhiml,537,0,278,179,65,14,326,168,22,21,0.596729748608583,0.2782587158148494,0.0306748466257668,0.4447852760736196,3.0950920245398774,0.9523809523809524,0.6363636363636364,44,0.5555555555555556,18,0.7,10,0.6666666666666666,24,0.486111111111111,8,0.6923076923076923,13,0.9,12,0.2619047619047619,21,22.0,0.52,20,0.8375,16,0.4333333333333335,12,0.8666666666666667,6,0.7820512820512822,13,0.4000000000000001,12,0.4933333333333334,15,0.6,6,8.0,3.0,1.0,2.0,2.0,5.0,3.0,11.0,5.0,0.1666666666666666,1.75,1,0.1111111111111111,0,7,3,6,4,5,3,10,5,10,8,6,0.0,1.0,20,1.0,2.0,3.0,5.0,3.0,1.0,1.0,8.0,3.0,2.0,5.0,4.0,3.0,5.0,4.625,4.889,4.444,8.0,3.9,1.25,4.0,5.333,6.667,4.5,4.0,4.333,0.0,2.0,4.0,5.0,11.0,19.0,5.0,60.0,83.333,75.0,13.0,1.0,4.75,4.5,2.75,4.75,4.0,4.0,4.0,0.717,-0.333,0.056,0.506,20.0,42.0,4.9,20.0,0.0,2.167,3.231,4.333,2.467,3.0,1.0,60.0
bicf2,537,0,278,179,65,14,326,168,22,21,0.7303832202221773,0.2301422010324187,0.1134969325153374,0.3803680981595092,3.8282208588957056,1.0,0.7999999999999999,44,0.7777777777777779,18,0.9,10,0.9166666666666666,24,0.7638888888888888,8,0.9230769230769232,13,0.9333333333333336,12,0.3571428571428571,21,30.0,0.6600000000000001,20,0.8250000000000001,16,0.75,12,0.6,6,0.7307692307692307,13,0.7166666666666667,12,0.8400000000000002,15,0.4666666666666666,6,3.0,2.0,4.0,4.0,2.0,5.0,4.0,9.0,5.75,0.3333333333333333,1.5,0,0.0,2,7,4,6,5,5,6,10,9,10,15,6,1.0,2.0,20,3.0,1.0,3.0,3.0,1.0,1.0,1.0,12.0,5.0,3.0,3.0,2.0,2.0,2.0,3.25,2.333,3.333,4.0,4.0,3.625,3.111,8.583,7.917,4.667,3.3,3.0,0.0,0.0,6.0,10.0,16.0,20.0,8.0,40.0,66.667,100.0,3.0,9.0,4.5,3.5,3.75,4.75,6.0,4.0,4.0,0.847,2251799847239679.0,-0.388,-0.15,20.0,32.0,6.3,9.0,8.0,3.75,2.769,2.917,4.2,2.333,4.0,20.0
bm5ba,537,0,278,179,65,14,326,168,22,21,0.6604022000494394,0.2813278095766716,0.1134969325153374,0.5214723926380368,3.4938650306748467,0.9523809523809524,0.7272727272727273,44,0.6,18,0.8142857142857143,10,0.8981481481481483,24,0.6388888888888888,8,0.7307692307692307,13,0.7999999999999999,12,0.2619047619047619,21,22.0,0.5599999999999999,20,0.8125,16,0.4666666666666666,12,0.8666666666666667,6,0.7692307692307693,13,0.4333333333333333,12,0.8266666666666668,15,0.6000000000000001,6,8.0,3.0,2.0,3.0,2.0,4.0,3.0,6.0,5.75,0.1666666666666666,1.25,4,0.4444444444444444,4,7,3,6,3,5,10,10,10,10,20,6,0.0,2.0,20,4.0,1.0,3.0,4.0,5.0,1.0,2.0,7.0,5.0,3.0,5.0,3.0,2.0,1.0,4.375,4.111,3.667,8.0,4.7,2.25,4.222,7.417,8.75,4.0,4.3,4.333,1.0,2.0,9.0,5.0,17.0,23.0,10.0,60.0,83.333,75.0,10.0,1.0,4.0,4.0,3.5,4.75,4.0,6.0,4.0,0.783,31.823,0.022,0.067,40.0,43.0,5.7,18.0,4.0,2.333,2.923,4.167,4.133,3.0,2.0,40.0
bnxw1,537,0,278,179,65,14,326,168,22,21,0.5848029356464939,0.2284739919790759,0.147239263803681,0.2914110429447852,3.0245398773006134,0.75,0.6590909090909091,44,0.6,18,0.7285714285714286,10,0.6157407407407407,24,0.4722222222222222,8,0.6923076923076923,13,0.2666666666666666,12,0.5357142857142857,21,45.0,0.5800000000000001,20,0.6375000000000001,16,0.4666666666666667,12,0.7333333333333334,6,0.6666666666666666,13,0.35,12,0.5866666666666668,15,0.5666666666666668,6,7.0,3.0,3.0,4.0,1.0,6.0,4.0,6.0,7.5,0.0,1.5,2,0.2222222222222222,3,7,2,6,4,5,6,10,4,10,10,6,0.0,1.0,20,3.0,1.0,2.0,4.0,1.0,1.0,1.0,11.0,4.0,1.0,5.0,2.0,5.0,1.0,4.125,3.111,3.667,7.0,3.8,2.875,3.444,5.0,6.083,1.333,3.9,3.667,3.0,0.0,5.0,4.0,12.0,24.0,21.0,40.0,100.0,100.0,5.0,24.0,3.0,3.75,2.0,4.0,5.0,2.0,4.0,0.794,0.0,0.167,0.006,0.0,22.0,5.1,15.0,18.0,2.333,2.615,4.417,2.933,2.833,1.0,40.0
byr2v,537,0,278,179,65,14,326,168,22,21,0.6175314332906358,0.2788432412862742,0.1748466257668711,0.4754601226993865,3.1717791411042944,1.0,0.6909090909090909,44,0.6,18,0.7999999999999998,10,0.6666666666666666,24,0.5416666666666666,8,0.7692307692307693,13,0.8166666666666668,12,0.2857142857142857,21,24.0,0.55,20,0.9375,16,0.5666666666666668,12,1.0,6,0.6794871794871795,13,0.2666666666666666,12,0.5333333333333333,15,0.6,6,6.0,3.0,3.0,3.0,2.0,4.0,4.0,9.0,5.0,0.1666666666666666,1.75,4,0.4444444444444444,7,7,5,6,5,5,2,10,4,10,6,6,0.0,1.0,20,2.0,1.0,1.0,5.0,2.0,1.0,6.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,3.25,4.889,4.889,8.0,4.1,1.375,3.222,5.833,6.167,4.083,3.15,5.0,0.0,0.0,4.0,9.0,13.0,17.0,0.0,40.0,83.333,25.0,9.0,3.0,4.5,5.0,4.25,5.0,6.0,8.0,4.0,0.818,90.628,0.038,0.156,40.0,45.0,5.6,9.0,3.0,2.833,3.077,4.667,2.667,3.0,3.0,40.0
c0p1j,536,0,278,178,65,14,326,168,21,21,0.6682569177584515,0.2999121279736583,0.0858895705521472,0.5797546012269938,3.4049079754601226,0.8333333333333334,0.6863636363636364,44,0.6222222222222222,18,0.7000000000000001,10,0.5833333333333334,24,0.7361111111111112,8,0.7692307692307693,13,0.9666666666666668,12,0.4761904761904761,21,40.0,0.6499999999999999,20,0.75,16,0.5333333333333333,12,0.9,6,0.782051282051282,13,0.7333333333333334,12,0.7866666666666667,15,0.6000000000000001,6,3.0,1.0,1.0,5.0,2.0,1.0,4.0,9.0,5.75,0.1666666666666666,1.5,2,0.2222222222222222,6,7,2,6,5,5,7,10,5,10,12,6,0.0,1.0,20,2.0,2.0,2.0,3.0,4.0,1.0,4.0,2.0,6.0,2.0,1.0,5.0,1.0,4.0,2.75,4.0,4.444,5.0,4.9,3.5,4.778,3.583,6.917,4.833,4.75,4.5,3.0,1.0,7.0,7.0,18.0,7.0,5.0,40.0,83.333,100.0,1.0,19.0,5.0,4.5,2.0,3.5,6.0,5.0,4.0,0.871,0.0,0.347,0.217,100.0,36.0,4.9,10.0,28.0,2.667,3.077,1.833,3.933,3.0,3.0,40.0
c42r9,537,0,278,179,65,14,326,168,22,21,0.5957551480557616,0.2631744448898554,0.1012269938650306,0.3957055214723926,3.085889570552147,0.6666666666666666,0.6727272727272727,44,0.6111111111111112,18,0.7,10,0.7037037037037036,24,0.5833333333333333,8,0.7692307692307693,13,0.65,12,0.3928571428571428,21,33.0,0.61,20,0.675,16,0.3333333333333334,12,0.6000000000000001,6,0.6794871794871795,13,0.4333333333333333,12,0.3600000000000001,15,0.4333333333333333,6,5.0,2.0,3.0,3.0,2.0,2.0,4.0,8.0,6.25,0.1666666666666666,1.25,4,0.4444444444444444,6,7,5,6,5,5,9,10,9,10,18,6,0.0,2.0,20,3.0,1.0,4.0,2.0,1.0,1.0,6.0,12.0,6.0,1.0,1.0,2.0,1.0,4.0,2.0,4.333,4.111,8.0,4.6,2.0,4.278,4.833,7.833,3.25,4.55,3.0,3.0,4.0,8.0,8.0,23.0,11.0,-1.0,40.0,83.333,75.0,7.0,12.0,4.75,3.75,2.25,2.75,6.0,8.0,4.0,0.827,35.245,0.007,0.078,80.0,29.0,4.9,13.0,5.0,1.667,2.538,4.167,1.8,2.167,2.0,40.0
c9e9n,537,0,278,179,65,14,326,168,22,21,0.6889408095313003,0.2816045890223614,0.0552147239263803,0.5368098159509203,3.659509202453988,0.8571428571428571,0.7454545454545454,44,0.8666666666666667,18,0.8285714285714286,10,0.8240740740740741,24,0.5138888888888888,8,0.7307692307692307,13,0.8833333333333334,12,0.2976190476190476,21,25.0,0.6400000000000001,20,0.9125,16,0.5166666666666667,12,0.8999999999999999,6,0.7948717948717948,13,0.6333333333333334,12,0.7866666666666668,15,0.7000000000000001,6,8.0,3.0,2.0,4.0,1.0,5.0,3.0,15.0,7.5,0.0,1.5,7,0.7777777777777778,6,7,4,6,5,5,4,10,1,10,5,6,0.0,1.0,20,4.0,2.0,2.0,6.0,1.0,1.0,6.0,10.0,6.0,1.0,4.0,2.0,4.0,2.0,3.125,4.333,4.667,8.0,3.9,2.125,3.111,6.917,7.917,4.417,3.8,4.5,3.0,0.0,3.0,5.0,11.0,9.0,0.0,60.0,100.0,50.0,12.0,4.0,4.75,4.75,4.0,4.75,5.0,8.0,4.0,0.791,2092886.729,0.163,0.017,20.0,15.0,5.8,17.0,5.0,2.583,3.615,2.833,3.933,3.5,3.0,0.0
cmjtd,537,0,278,179,65,14,326,168,22,21,0.5957813190558591,0.3045972101988775,0.147239263803681,0.5858895705521472,3.0552147239263805,0.8333333333333334,0.6727272727272727,44,0.5666666666666667,18,0.6857142857142857,10,0.5787037037037037,24,0.5694444444444444,8,0.6923076923076923,13,0.9166666666666666,12,0.3095238095238095,21,26.0,0.6199999999999999,20,0.675,16,0.3,12,0.7999999999999999,6,0.7564102564102565,13,0.3333333333333334,12,0.3866666666666667,15,0.3333333333333333,6,3.0,2.0,3.0,4.0,2.0,1.0,3.0,9.0,6.25,0.3333333333333333,1.5,2,0.2222222222222222,7,7,5,6,5,5,10,10,10,10,20,6,0.0,4.0,20,4.0,1.0,2.0,5.0,5.0,1.0,2.0,10.0,6.0,2.0,1.0,5.0,2.0,4.0,3.25,4.222,5.0,8.0,4.8,2.375,4.389,4.0,6.417,4.583,2.9,4.0,4.0,2.0,9.0,11.0,26.0,11.0,7.0,60.0,66.667,100.0,5.0,5.0,5.0,3.75,2.5,2.25,6.0,8.0,4.0,0.864,0.0,0.0,0.511,100.0,28.0,4.8,10.0,10.0,1.5,3.077,5.0,1.933,1.667,2.0,40.0
cmmpb,537,0,278,179,65,14,326,168,22,21,0.6238388784017618,0.2402817193179744,0.1411042944785276,0.294478527607362,3.177914110429448,0.6666666666666666,0.6409090909090909,44,0.5333333333333334,18,0.6285714285714286,10,0.5833333333333334,24,0.5416666666666666,8,0.7692307692307693,13,0.7000000000000001,12,0.369047619047619,21,31.0,0.62,20,0.625,16,0.5666666666666667,12,0.6666666666666666,6,0.6923076923076922,13,0.6666666666666666,12,0.8133333333333336,15,0.3999999999999999,6,4.0,2.0,3.0,5.0,2.0,4.0,4.0,9.0,6.25,0.3333333333333333,1.5,2,0.2222222222222222,1,7,1,6,4,5,4,10,4,10,8,6,0.0,2.0,20,2.0,1.0,3.0,2.0,1.0,1.0,3.0,12.0,6.0,3.0,1.0,3.0,2.0,7.0,2.5,3.444,3.889,8.0,3.1,2.5,2.778,4.333,6.167,3.5,2.8,3.333,1.0,0.0,3.0,6.0,10.0,11.0,-14.0,40.0,66.667,100.0,5.0,10.0,3.75,3.0,2.25,3.5,5.0,1.0,2.0,0.875,109.957,0.197,0.0,40.0,29.0,4.4,10.0,23.0,2.833,2.385,3.167,4.067,2.0,2.0,40.0
cnx9d,537,1,278,179,65,14,326,168,22,21,0.591253263830187,0.2875384362249799,0.0492307692307692,0.4953846153846153,3.0338461538461536,0.9523809523809524,0.6681818181818181,44,0.6111111111111112,18,0.6571428571428571,10,0.6038647342995169,23,0.5277777777777777,8,0.6153846153846154,13,0.8166666666666669,12,0.2619047619047619,21,22.0,0.65,20,0.65,16,0.4500000000000001,12,0.8333333333333334,6,0.730769230769231,13,0.35,12,0.7466666666666667,15,0.3,6,4.0,2.0,3.0,4.0,2.0,3.0,4.0,9.0,5.25,0.1666666666666666,1.5,1,0.1111111111111111,7,7,4,6,5,5,2,10,5,10,7,6,0.0,1.0,20,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,2.0,3.0,4.0,2.0,1.0,4.0,4.778,4.889,8.0,4.7,1.125,4.389,3.545,7.167,4.083,4.65,4.167,4.0,1.0,5.0,5.0,15.0,15.0,12.0,40.0,83.333,100.0,11.0,1.0,2.75,4.75,1.75,3.75,6.0,7.0,4.0,0.839,-0.333,0.11,0.611,60.0,42.0,4.6,11.0,0.0,2.25,3.077,4.75,3.733,1.5,3.0,40.0
d3vke,537,0,278,179,65,14,326,168,22,21,0.5821606946223511,0.3444489436376309,0.1257668711656441,0.7822085889570553,3.0306748466257667,1.0,0.6454545454545455,44,0.5333333333333333,18,0.7857142857142856,10,0.7037037037037037,24,0.5555555555555556,8,0.6923076923076923,13,0.3666666666666667,12,0.2619047619047619,21,22.0,0.6799999999999999,20,0.825,16,0.2,12,0.7000000000000001,6,0.7179487179487178,13,0.2666666666666666,12,0.52,15,0.3333333333333333,6,6.0,3.0,3.0,1.0,2.0,5.0,6.0,15.0,7.5,0.0,1.5,2,0.2222222222222222,0,7,2,6,2,5,2,10,0,10,2,6,0.0,1.0,20,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,3.0,1.0,3.125,5.0,4.778,8.0,3.0,1.875,2.222,3.667,9.0,1.833,4.8,3.5,0.0,0.0,1.0,5.0,6.0,2.0,-7.0,0.0,100.0,50.0,13.0,1.0,4.5,5.0,2.0,5.0,2.0,2.0,4.0,0.69,0.0,0.0,0.528,20.0,15.0,5.5,11.0,1.0,1.0,2.462,4.667,2.6,1.667,1.0,0.0
d5yrm,537,1,278,179,65,14,326,168,22,21,0.6732627970320278,0.2799191875885656,0.0584615384615384,0.4676923076923077,3.4,1.0,0.6818181818181818,44,0.588888888888889,18,0.7619047619047619,9,0.6898148148148149,24,0.4999999999999999,8,0.8461538461538461,13,0.8666666666666667,12,0.6190476190476191,21,52.0,0.6399999999999999,20,0.775,16,0.5333333333333335,12,0.9333333333333332,6,1.0,13,0.4833333333333334,12,0.6666666666666669,15,0.7666666666666666,6,6.0,3.0,2.0,5.0,2.0,3.0,3.0,6.0,3.5,0.5,1.5,4,0.4444444444444444,7,7,4,6,5,5,10,10,10,10,20,6,1.0,2.0,20,4.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,1.0,3.0,1.0,3.5,5.0,4.778,8.0,4.6,2.75,4.833,4.667,7.75,4.333,4.7,4.667,4.0,0.0,9.0,11.0,24.0,16.0,0.0,60.0,50.0,50.0,7.0,31.0,4.5,5.0,2.75,3.25,5.0,8.0,4.0,0.782,52.868,0.025,0.311,60.0,67.0,5.333,8.0,0.0,2.667,4.231,4.083,3.333,3.833,4.0,60.0
d8l9i,537,0,278,179,65,14,326,168,22,21,0.6221151037101957,0.2863137181637172,0.1165644171779141,0.4693251533742331,3.184049079754601,1.0,0.7000000000000001,44,0.7333333333333334,18,0.7571428571428571,10,0.5787037037037037,24,0.5555555555555556,8,0.7692307692307693,13,0.65,12,0.25,21,21.0,0.5499999999999999,20,0.8625,16,0.5833333333333334,12,0.2666666666666666,6,0.5897435897435896,13,0.3666666666666667,12,0.7333333333333335,15,0.8000000000000002,6,1.0,2.0,3.0,4.0,2.0,6.0,1.0,16.0,8.5,0.0,1.75,4,0.4444444444444444,5,7,3,6,5,5,6,10,3,10,9,6,0.0,2.0,20,4.0,1.0,4.0,5.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,2.125,3.778,4.111,8.0,4.9,1.625,4.0,5.0,5.417,3.25,2.55,1.333,3.0,0.0,2.0,7.0,12.0,-7.0,-5.0,100.0,100.0,25.0,11.0,0.0,5.0,3.75,4.0,4.5,6.0,5.0,1.0,0.747,86.734,-0.024,0.089,0.0,0.0,5.3,8.0,1.0,2.917,2.615,4.5,3.667,4.0,2.0,60.0
dg0ss,537,0,278,179,65,14,326,168,22,21,0.6085042641407672,0.27566335574014,0.1226993865030674,0.4263803680981595,3.076687116564417,0.8571428571428571,0.6818181818181819,44,0.4777777777777777,18,0.5714285714285714,10,0.625,24,0.5833333333333333,8,0.8076923076923077,13,0.7666666666666667,12,0.2857142857142857,21,24.0,0.55,20,0.625,16,0.4500000000000001,12,0.8999999999999999,6,0.5256410256410257,13,0.4666666666666666,12,0.8400000000000001,15,0.5666666666666667,6,3.0,2.0,4.0,5.0,2.0,4.0,3.0,9.0,5.0,0.3333333333333333,1.5,6,0.6666666666666666,7,7,5,6,5,5,9,10,9,10,18,6,0.0,4.0,20,3.0,1.0,3.0,5.0,1.0,1.0,6.0,1.0,6.0,2.0,1.0,3.0,1.0,2.0,1.25,2.778,3.222,5.0,3.7,3.375,1.944,2.917,8.333,3.833,2.65,4.5,4.0,3.0,9.0,7.0,23.0,8.0,4.0,60.0,66.667,100.0,0.0,3.0,4.75,3.0,2.0,2.75,6.0,7.0,4.0,0.834,4717.879,0.0,0.428,40.0,45.0,4.0,8.0,20.0,2.25,2.615,3.833,4.2,2.833,2.0,40.0
dtsui,537,0,278,179,65,14,326,168,22,21,0.6342224450736721,0.2776260247149698,0.1625766871165644,0.4662576687116564,3.2975460122699385,0.8571428571428571,0.6818181818181818,44,0.6000000000000001,18,0.7142857142857142,10,0.8564814814814815,24,0.4166666666666666,8,0.6923076923076923,13,0.7166666666666667,12,0.2857142857142857,21,24.0,0.5399999999999999,20,0.8,16,0.4999999999999999,12,0.8666666666666667,6,0.7435897435897435,13,0.4833333333333333,12,0.6266666666666667,15,0.7000000000000001,6,5.0,3.0,3.0,3.0,2.0,4.0,4.0,9.0,4.5,0.5,1.75,9,1.0,2,7,2,6,5,5,3,10,3,10,6,6,0.0,1.0,20,1.0,2.0,3.0,2.0,2.0,1.0,1.0,11.0,5.0,2.0,2.0,3.0,3.0,2.0,3.25,4.778,4.778,7.0,3.8,1.25,3.111,7.0,8.417,3.583,3.8,4.333,0.0,0.0,2.0,6.0,8.0,12.0,-22.0,40.0,50.0,75.0,13.0,3.0,5.0,4.0,2.75,4.25,4.0,5.0,4.0,0.756,1501199875790620.2,0.017,0.25,40.0,49.0,5.0,14.0,8.0,2.5,3.077,3.417,3.133,3.5,3.0,40.0
dw6oq,537,0,278,179,65,14,326,168,22,21,0.61398982748676,0.2555831224788606,0.0613496932515337,0.3466257668711656,3.1533742331288344,1.0,0.6318181818181817,44,0.6000000000000001,18,0.7285714285714286,10,0.648148148148148,24,0.5416666666666667,8,0.7692307692307693,13,0.8000000000000002,12,0.25,21,21.0,0.59,20,0.7500000000000001,16,0.5333333333333334,12,0.8333333333333334,6,0.7179487179487178,13,0.3333333333333334,12,0.7333333333333335,15,0.6333333333333333,6,3.0,2.0,4.0,4.0,1.0,1.0,4.0,8.0,4.5,0.1666666666666666,1.5,0,0.0,7,7,5,6,5,5,9,10,10,10,19,6,0.0,2.0,20,1.0,1.0,3.0,3.0,1.0,1.0,3.0,9.0,6.0,2.0,2.0,5.0,1.0,1.0,3.875,4.222,4.111,8.0,4.1,2.0,4.0,4.667,7.0,4.0,4.45,4.167,4.0,4.0,9.0,8.0,25.0,11.0,4.0,40.0,83.333,100.0,1.0,0.0,4.5,4.0,2.5,4.0,6.0,8.0,4.0,0.819,17.133,0.044,0.067,100.0,55.0,5.1,9.0,5.0,2.667,2.769,5.0,3.667,3.167,2.0,60.0
dy25d,537,0,278,179,65,14,326,168,22,21,0.6420853090331617,0.2348605436361308,0.2024539877300613,0.3220858895705521,3.2699386503067487,1.0,0.7000000000000001,44,0.6777777777777779,18,0.6428571428571429,10,0.5972222222222222,24,0.5555555555555556,8,0.6923076923076923,13,0.7833333333333333,12,0.3095238095238095,21,26.0,0.67,20,0.8,16,0.5166666666666667,12,1.0,6,0.5897435897435898,13,0.7000000000000001,12,0.7333333333333333,15,0.6666666666666666,6,7.0,3.0,3.0,4.0,2.0,6.0,3.0,6.0,6.25,0.1666666666666666,2.0,7,0.7777777777777778,1,7,3,6,5,5,8,10,5,10,13,6,0.0,2.0,20,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,4.0,7.0,2.5,3.444,4.111,7.0,3.1,3.375,2.833,3.083,7.667,3.917,3.35,5.0,1.0,2.0,6.0,5.0,14.0,12.0,-4.0,60.0,83.333,50.0,3.0,5.0,4.5,3.5,3.5,4.5,6.0,3.0,4.0,0.847,13735953986.729,0.083,0.394,0.0,30.0,4.5,15.0,12.0,2.583,2.154,2.167,3.667,3.333,2.0,40.0
e8ihk,537,0,278,179,65,14,326,168,22,21,0.6164297231398459,0.2864650346422144,0.1134969325153374,0.4969325153374233,3.1196319018404908,0.6666666666666666,0.7409090909090907,44,0.6,18,0.6714285714285715,10,0.6898148148148149,24,0.5138888888888888,8,0.7692307692307693,13,0.6666666666666666,12,0.3928571428571428,21,33.0,0.58,20,0.7625,16,0.6333333333333333,12,0.7999999999999999,6,0.4743589743589743,13,0.3,12,0.6799999999999999,15,0.5666666666666667,6,2.0,2.0,4.0,5.0,2.0,1.0,3.0,1.0,1.0,0.0,1.5,1,0.1111111111111111,6,7,4,6,5,5,10,10,9,10,19,6,0.0,1.0,20,4.0,2.0,3.0,3.0,1.0,1.0,5.0,9.0,6.0,2.0,1.0,4.0,1.0,1.0,2.625,2.778,4.333,8.0,4.6,4.75,4.778,5.333,7.083,3.333,4.1,4.0,1.0,2.0,8.0,9.0,20.0,5.0,-11.0,60.0,100.0,50.0,3.0,12.0,5.0,4.25,3.25,2.75,5.0,8.0,4.0,0.863,-0.333,0.056,0.272,100.0,100.0,4.7,7.0,30.0,3.167,2.231,4.333,3.4,2.833,3.0,60.0
eels5,537,0,278,179,65,14,326,168,22,21,0.6105279519389949,0.2739985271897967,0.1748466257668711,0.4631901840490797,3.159509202453988,1.0,0.6863636363636364,44,0.5666666666666668,18,0.6571428571428573,10,0.75,24,0.4861111111111111,8,0.6153846153846154,13,0.5833333333333333,12,0.25,21,21.0,0.63,20,0.7375,16,0.5666666666666667,12,0.7333333333333334,6,0.6025641025641026,13,0.3333333333333334,12,0.7066666666666667,15,0.6333333333333333,6,6.0,1.0,3.0,3.0,1.0,1.0,3.0,8.0,4.5,0.5,1.5,4,0.4444444444444444,2,7,4,6,3,5,4,10,4,10,8,6,0.0,1.0,20,2.0,2.0,3.0,3.0,1.0,1.0,6.0,11.0,6.0,3.0,1.0,3.0,2.0,3.0,3.375,3.778,4.778,7.0,4.2,2.375,3.944,4.833,8.667,2.917,4.05,3.667,2.0,0.0,3.0,5.0,10.0,17.0,-8.0,60.0,50.0,50.0,11.0,0.0,4.0,4.5,1.5,4.75,6.0,4.0,2.0,0.769,4487.059,0.274,0.128,100.0,55.0,4.6,7.0,1.0,2.833,2.462,4.0,3.533,3.167,1.0,40.0
egrrg,537,0,278,179,65,14,326,168,22,21,0.5637210948560641,0.2692743471813608,0.1411042944785276,0.4171779141104294,2.8650306748466257,0.8333333333333334,0.6136363636363636,44,0.6111111111111112,18,0.4714285714285714,10,0.5555555555555556,24,0.5833333333333333,8,0.7307692307692307,13,0.6166666666666668,12,0.4642857142857143,21,39.0,0.45,20,0.5625,16,0.2666666666666667,12,0.4333333333333333,6,0.3974358974358974,13,0.4666666666666667,12,0.8000000000000002,15,0.6666666666666669,6,2.0,3.0,4.0,5.0,2.0,1.0,6.0,16.0,8.0,0.1666666666666666,1.75,5,0.5555555555555556,1,7,1,6,4,5,3,10,4,10,7,6,0.0,1.0,20,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.75,3.0,1.667,1.0,4.3,4.0,2.167,5.833,4.167,3.083,2.35,2.167,0.0,2.0,4.0,7.0,13.0,22.0,-5.0,0.0,83.333,25.0,6.0,18.0,3.5,1.5,4.0,2.25,4.0,3.0,4.0,0.734,354.711,0.325,0.611,100.0,5.0,3.3,8.0,36.0,1.333,2.308,3.5,4.0,3.333,3.0,40.0
