person_id,n_total_answers,n_missing_answers,n_answered_personality,n_answered_economic,n_answered_cognitive,n_answered_demographics,n_ordinal_items,n_categorical_items,n_text_items,n_multi_select_items,ordinal_mean_normalized,ordinal_std_normalized,ordinal_midpoint_rate,ordinal_extreme_rate,ordinal_acquiescence,straightlining_max_repeat_rate,bfi_44_mean_norm,bfi_44_n_items,bfi_18_mean_norm,bfi_18_n_items,autonomy_cognition_mean_norm,autonomy_cognition_n_items,personal_values_mean_norm,personal_values_n_items,self_monitoring_mean_norm,self_monitoring_n_items,self_monitoring_binary_mean_norm,self_monitoring_binary_n_items,regulatory_focus_mean_norm,regulatory_focus_n_items,bai_anxiety_mean_norm,bai_anxiety_n_items,bai_sum_score,self_concept_mean_norm,self_concept_n_items,need_uniqueness_mean_norm,need_uniqueness_n_items,need_closure_mean_norm,need_closure_n_items,personality_traits_5pt_mean_norm,personality_traits_5pt_n_items,maximization_mean_norm,maximization_n_items,uncertainty_beliefs_mean_norm,uncertainty_beliefs_n_items,risk_sensitivity_personality_mean_norm,risk_sensitivity_personality_n_items,self_regulation_mean_norm,self_regulation_n_items,spending_scale,spending_difficulty,spending_anxiety,shopper_type,weight_loss_intention,dictator_game_position,ultimatum_offer_position,trust_game_send_position,trust_return_mean_position,ultimatum_reject_rate,hedonic_framing_mean,loss_aversion_risky_choices,loss_aversion_risky_rate,crt_score,crt_total_attempted,numeracy_score,numeracy_total_attempted,financial_literacy_score,financial_literacy_total,vocabulary_synonym_score,vocabulary_synonym_total,vocabulary_antonym_score,vocabulary_antonym_total,vocabulary_total_score,spatial_n_attempted,wason_correct,wason_n_selected,forward_flow_word_count,demo_region,demo_sex,demo_age,demo_education,demo_race,demo_citizenship,demo_occupation,demo_religion,demo_religiosity,demo_political_party,demo_income,demo_political_views,demo_household_size,demo_employment
kvy1a,537,0,278,179,65,14,326,168,22,21,0.6324411784534484,0.23160307888232584,0.1441717791411043,0.3128834355828221,3.2791411042944785,0.6666666666666666,0.7181818181818183,44,0.6444444444444445,18,0.7571428571428571,10,0.7129629629629629,24,0.5694444444444444,8,0.7692307692307693,13,0.6333333333333333,12,0.40476190476190477,21,34.0,0.5900000000000001,20,0.6875,16,0.6333333333333332,12,0.6333333333333334,6,0.6923076923076923,13,0.5666666666666667,12,0.6933333333333332,15,0.6333333333333334,6,6.0,2.0,2.0,4.0,1.0,3.0,4.0,8.0,4.0,0.0,1.5,5,0.5555555555555556,1,7,4,6,2,5,7,10,4,10,11,6,0.0,2.0,20,3.0,1.0,2.0,2.0,1.0,1.0,1.0,9.0,5.0,2.0,3.0,5.0,2.0,5.0
kww3y,537,0,278,179,65,14,326,168,22,21,0.6396514060241054,0.26562709133713935,0.08895705521472393,0.41411042944785276,3.294478527607362,0.8095238095238095,0.6636363636363638,44,0.6222222222222222,18,0.6714285714285714,10,0.7222222222222222,24,0.5972222222222222,8,0.8076923076923077,13,0.5833333333333334,12,0.30952380952380953,21,26.0,0.55,20,0.775,16,0.7333333333333334,12,0.8333333333333334,6,0.6794871794871795,13,0.5666666666666667,12,0.7733333333333334,15,0.7333333333333334,6,2.0,1.0,4.0,4.0,2.0,4.0,2.0,9.0,5.0,0.0,1.5,6,0.6666666666666666,4,7,4,6,5,5,4,10,1,10,5,6,0.0,1.0,20,4.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0
kzigb,537,0,278,179,65,14,326,168,22,21,0.6295773968703416,0.24176410473794588,0.13190184049079753,0.3220858895705521,3.223926380368098,0.6666666666666666,0.6681818181818181,44,0.6111111111111112,18,0.6714285714285715,10,0.6527777777777778,24,0.5277777777777778,8,0.7307692307692307,13,0.7833333333333333,12,0.36904761904761907,21,31.0,0.6100000000000001,20,0.675,16,0.5499999999999999,12,0.7000000000000001,6,0.6666666666666666,13,0.41666666666666674,12,0.7466666666666668,15,0.7333333333333334,6,4.0,2.0,3.0,4.0,2.0,4.0,3.0,9.0,5.0,0.6666666666666666,1.5,6,0.6666666666666666,2,7,5,6,5,5,10,10,10,10,20,6,0.0,4.0,20,2.0,2.0,3.0,4.0,1.0,1.0,1.0,11.0,5.0,3.0,4.0,3.0,2.0,7.0
l3bok,537,1,278,179,65,14,326,168,22,21,0.5553338499107731,0.2834049067881337,0.12923076923076923,0.5138461538461538,2.8584615384615386,1.0,0.48181818181818187,44,0.5111111111111112,18,0.5857142857142856,10,0.748792270531401,23,0.4444444444444444,8,0.7307692307692307,13,0.7166666666666667,12,0.25,21,21.0,0.5900000000000001,20,0.7625,16,0.20000000000000004,12,0.7000000000000001,6,0.5128205128205128,13,0.25000000000000006,12,0.6533333333333334,15,0.4666666666666666,6,8.0,4.0,1.0,2.0,2.0,4.0,4.0,9.0,5.0,0.16666666666666666,1.25,2,0.2222222222222222,4,7,5,6,5,5,8,10,8,10,16,6,1.0,2.0,20,1.0,2.0,3.0,5.0,3.0,1.0,1.0,7.0,4.0,3.0,5.0,3.0,2.0,1.0
l7xza,537,0,278,179,65,14,326,168,22,21,0.6558821078376293,0.31756436112260605,0.03067484662576687,0.6319018404907976,3.3588957055214723,1.0,0.7045454545454545,44,0.7333333333333334,18,0.7,10,0.6620370370370371,24,0.5694444444444444,8,0.8461538461538461,13,0.9166666666666666,12,0.25,21,21.0,0.57,20,0.8375,16,0.48333333333333334,12,0.6,6,0.8205128205128205,13,0.3166666666666667,12,0.9466666666666668,15,0.8333333333333334,6,3.0,1.0,1.0,3.0,2.0,4.0,4.0,9.0,6.5,0.3333333333333333,1.75,2,0.2222222222222222,4,7,5,6,5,5,6,10,8,10,14,6,0.0,2.0,20,4.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,3.0,4.0
l8eqt,537,0,278,179,65,14,326,168,22,21,0.6152281511944089,0.31333713739558555,0.0705521472392638,0.6073619631901841,3.1503067484662575,1.0,0.6681818181818181,44,0.6111111111111112,18,0.8,10,0.6805555555555555,24,0.5416666666666666,8,0.6923076923076923,13,0.8833333333333334,12,0.25,21,21.0,0.61,20,0.7875,16,0.7000000000000001,12,0.6,6,0.7692307692307693,13,0.4000000000000001,12,0.44000000000000006,15,0.4666666666666666,6,5.0,2.0,3.0,3.0,2.0,1.0,3.0,6.0,3.5,0.16666666666666666,1.5,2,0.2222222222222222,5,7,5,6,4,5,10,10,9,10,19,6,0.0,2.0,20,3.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,3.0,2.0,1.0
lclop,537,0,278,179,65,14,326,168,22,21,0.6568274942508072,0.28969368329021383,0.05521472392638037,0.50920245398773,3.3834355828220857,0.8333333333333334,0.7227272727272727,44,0.6000000000000001,18,0.7285714285714285,10,0.7314814814814815,24,0.5277777777777778,8,0.6538461538461539,13,0.75,12,0.3333333333333333,21,28.0,0.6599999999999999,20,0.825,16,0.41666666666666674,12,0.8333333333333334,6,0.7948717948717949,13,0.38333333333333336,12,0.8666666666666668,15,0.7333333333333333,6,2.0,2.0,3.0,4.0,2.0,1.0,3.0,8.0,5.75,0.0,1.5,2,0.2222222222222222,7,7,3,6,4,5,9,10,7,10,16,6,0.0,2.0,20,3.0,2.0,3.0,4.0,1.0,1.0,4.0,1.0,6.0,1.0,5.0,3.0,3.0,7.0
lfhm6,537,0,278,179,65,14,326,168,22,21,0.6377425616305985,0.2842382577196683,0.08282208588957055,0.49693251533742333,3.285276073619632,1.0,0.7136363636363635,44,0.6666666666666667,18,0.8428571428571429,10,0.7314814814814815,24,0.4722222222222222,8,0.7307692307692307,13,0.7000000000000001,12,0.5357142857142857,21,45.0,0.5799999999999998,20,0.7375,16,0.30000000000000004,12,1.0,6,0.6666666666666666,13,0.35000000000000003,12,0.8133333333333336,15,0.5000000000000001,6,6.0,3.0,3.0,3.0,1.0,5.0,3.0,9.0,5.25,0.3333333333333333,1.75,6,0.6666666666666666,4,7,4,6,4,5,7,10,7,10,14,6,0.0,2.0,20,2.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,4.0,1.0
ln91z,537,0,278,179,65,14,326,168,22,21,0.5957381064743028,0.3017869880128207,0.03067484662576687,0.5245398773006135,3.042944785276074,1.0,0.6318181818181818,44,0.5666666666666667,18,0.6285714285714286,10,0.6018518518518519,24,0.5277777777777777,8,0.6923076923076923,13,0.65,12,0.25,21,21.0,0.6399999999999999,20,0.7375,16,0.38333333333333347,12,1.0,6,0.7564102564102565,13,0.26666666666666666,12,0.5733333333333335,15,0.8333333333333334,6,8.0,3.0,2.0,4.0,2.0,1.0,4.0,8.0,6.75,0.16666666666666666,1.25,2,0.2222222222222222,6,7,3,6,5,5,8,10,9,10,17,6,0.0,1.0,20,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,6.0,2.0,5.0,5.0,3.0,1.0
lspv3,537,0,278,179,65,14,326,168,22,21,0.6713950032585001,0.26568874526743386,0.09202453987730061,0.4447852760736196,3.496932515337423,0.5833333333333334,0.6772727272727272,44,0.7222222222222222,18,0.7285714285714284,10,0.8333333333333334,24,0.5833333333333333,8,0.7692307692307693,13,0.8833333333333334,12,0.39285714285714285,21,33.0,0.6,20,0.8375,16,0.6166666666666668,12,0.8999999999999999,6,0.6794871794871794,13,0.6000000000000001,12,0.8533333333333335,15,0.7000000000000001,6,5.0,3.0,3.0,4.0,1.0,4.0,4.0,9.0,5.0,0.16666666666666666,1.25,2,0.2222222222222222,2,7,4,6,5,5,5,10,4,10,9,6,0.0,2.0,20,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,3.0,2.0,7.0
ltop8,537,6,278,179,65,14,326,168,22,21,0.6723182329822955,0.2478958951180059,0.146875,0.353125,3.38125,1.0,0.7181818181818183,44,0.5666666666666668,18,0.7714285714285714,10,0.6111111111111112,18,0.5555555555555556,8,0.8076923076923077,13,0.8166666666666665,12,0.6190476190476191,21,52.0,0.6200000000000001,20,0.8250000000000001,16,0.46666666666666673,12,0.7999999999999999,6,0.7051282051282051,13,0.55,12,0.8266666666666668,15,0.6666666666666666,6,3.0,2.0,4.0,4.0,1.0,5.0,4.0,11.0,5.5,0.3333333333333333,1.25,6,0.6666666666666666,4,7,4,6,5,5,8,10,8,10,16,6,0.0,1.0,20,2.0,1.0,4.0,5.0,2.0,1.0,1.0,12.0,6.0,2.0,3.0,4.0,2.0,7.0
lwvjc,537,0,278,179,65,14,326,168,22,21,0.6294396596927272,0.3039073667265059,0.12883435582822086,0.5736196319018405,3.223926380368098,0.8333333333333334,0.6272727272727273,44,0.5777777777777778,18,0.7285714285714284,10,0.638888888888889,24,0.5555555555555556,8,0.7692307692307693,13,0.9166666666666666,12,0.2976190476190476,21,25.0,0.6599999999999999,20,0.825,16,0.55,12,0.9,6,0.6666666666666666,13,0.48333333333333334,12,0.8133333333333334,15,0.5333333333333333,6,6.0,1.0,3.0,4.0,2.0,6.0,4.0,11.0,5.25,0.3333333333333333,1.75,4,0.4444444444444444,7,7,4,6,3,5,9,10,8,10,17,6,0.0,4.0,20,2.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0
lx6ix,537,0,278,179,65,14,326,168,22,21,0.6432402975347761,0.3014479796549816,0.11042944785276074,0.6012269938650306,3.371165644171779,1.0,0.6636363636363637,44,0.5333333333333333,18,0.8714285714285713,10,0.851851851851852,24,0.5277777777777777,8,0.6923076923076923,13,0.7666666666666667,12,0.25,21,21.0,0.6299999999999999,20,0.7875,16,0.5833333333333333,12,0.8999999999999999,6,0.7692307692307693,13,0.3333333333333334,12,0.88,15,0.6,6,5.0,2.0,1.0,3.0,2.0,1.0,4.0,8.0,6.25,0.16666666666666666,1.75,2,0.2222222222222222,4,7,5,6,4,5,10,10,10,10,20,6,0.0,4.0,20,3.0,1.0,2.0,2.0,2.0,1.0,6.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0
meqhr,537,0,278,179,65,14,326,168,22,21,0.643256683670794,0.2562244402364826,0.1656441717791411,0.39570552147239263,3.2975460122699385,0.6153846153846154,0.7909090909090909,44,0.6111111111111112,18,0.7142857142857142,10,0.7268518518518517,24,0.5,8,0.7307692307692307,13,0.5499999999999999,12,0.39285714285714285,21,33.0,0.6599999999999999,20,0.7375,16,0.4666666666666668,12,0.6333333333333333,6,0.8461538461538463,13,0.7166666666666668,12,0.7200000000000002,15,0.8000000000000002,6,7.0,3.0,2.0,2.0,2.0,4.0,3.0,6.0,3.5,0.16666666666666666,1.5,2,0.2222222222222222,3,7,3,6,5,5,3,10,4,10,7,6,0.0,1.0,20,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,3.0,3.0,1.0
mfgtj,537,0,278,179,65,14,326,168,22,21,0.635255895263564,0.29100494316117537,0.11349693251533742,0.5214723926380368,3.254601226993865,0.8095238095238095,0.6909090909090908,44,0.6222222222222222,18,0.7857142857142858,10,0.6527777777777778,24,0.6944444444444444,8,0.8461538461538461,13,0.9500000000000002,12,0.32142857142857145,21,27.0,0.6299999999999999,20,0.875,16,0.3333333333333334,12,0.8999999999999999,6,0.6923076923076922,13,0.35000000000000003,12,0.4933333333333333,15,0.5333333333333333,6,2.0,2.0,3.0,2.0,1.0,1.0,3.0,7.0,5.0,0.16666666666666666,1.25,2,0.2222222222222222,3,7,4,6,5,5,7,10,8,10,15,6,0.0,2.0,20,4.0,2.0,4.0,5.0,1.0,1.0,4.0,1.0,6.0,2.0,4.0,3.0,2.0,7.0
mi5r8,537,0,278,179,65,14,326,168,22,21,0.6075982044540327,0.3222044603003577,0.06748466257668712,0.6288343558282209,3.0337423312883436,0.8333333333333334,0.6136363636363636,44,0.5666666666666667,18,0.6714285714285715,10,0.5370370370370371,24,0.5138888888888888,8,0.6538461538461539,13,0.9500000000000001,12,0.5714285714285714,21,48.0,0.6499999999999999,20,0.5125,16,0.4666666666666666,12,0.8666666666666667,6,0.5769230769230769,13,0.3333333333333334,12,0.6666666666666666,15,0.6,6,1.0,1.0,5.0,5.0,2.0,1.0,1.0,6.0,4.5,1.0,1.75,4,0.4444444444444444,5,7,2,6,4,5,6,10,3,10,9,6,0.0,1.0,20,2.0,1.0,3.0,4.0,5.0,1.0,3.0,9.0,6.0,3.0,1.0,3.0,1.0,4.0
mtom9,537,0,278,179,65,14,326,168,22,21,0.5920907866843449,0.29087658514154846,0.1165644171779141,0.50920245398773,3.003067484662577,1.0,0.7363636363636363,44,0.6555555555555554,18,0.7571428571428572,10,0.5046296296296297,24,0.5416666666666666,8,0.7307692307692307,13,0.3166666666666667,12,0.27380952380952384,21,23.0,0.58,20,0.8125,16,0.20000000000000004,12,0.6666666666666666,6,0.49999999999999994,13,0.30000000000000004,12,0.8000000000000002,15,0.6666666666666666,6,7.0,2.0,3.0,3.0,2.0,6.0,4.0,9.0,5.0,0.3333333333333333,1.75,2,0.2222222222222222,6,7,4,6,5,5,10,10,9,10,19,6,0.0,1.0,20,2.0,1.0,3.0,5.0,1.0,1.0,3.0,10.0,6.0,2.0,1.0,4.0,1.0,7.0
mxuqf,537,0,278,179,65,14,326,168,22,21,0.6100702637512453,0.27232107186605453,0.12576687116564417,0.4447852760736196,3.1533742331288344,0.8333333333333334,0.640909090909091,44,0.5333333333333333,18,0.7428571428571429,10,0.6944444444444443,24,0.5138888888888888,8,0.7307692307692307,13,0.8333333333333335,12,0.32142857142857145,21,27.0,0.61,20,0.7125000000000001,16,0.25000000000000006,12,0.5333333333333333,6,0.641025641025641,13,0.4000000000000001,12,0.8800000000000002,15,0.8333333333333334,6,6.0,3.0,3.0,2.0,1.0,1.0,1.0,8.0,4.5,0.0,1.75,5,0.5555555555555556,1,7,1,6,4,5,7,10,10,10,17,6,0.0,2.0,20,3.0,2.0,3.0,6.0,1.0,1.0,1.0,11.0,4.0,1.0,5.0,2.0,4.0,7.0
n0s0f,537,0,278,179,65,14,326,168,22,21,0.6468423447717927,0.33075436389715157,0.04294478527607362,0.7300613496932515,3.371165644171779,1.0,0.6772727272727272,44,0.6222222222222222,18,0.8142857142857143,10,0.75,24,0.5416666666666666,8,0.6538461538461539,13,0.65,12,0.27380952380952384,21,23.0,0.6599999999999999,20,0.9,16,0.75,12,1.0,6,0.8076923076923078,13,0.2833333333333334,12,0.6799999999999999,15,0.6666666666666666,6,5.0,2.0,3.0,4.0,2.0,4.0,4.0,10.0,5.0,0.16666666666666666,1.25,4,0.4444444444444444,5,7,3,6,3,5,2,10,5,10,7,6,0.0,2.0,20,4.0,2.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,4.0,1.0
n2pn8,537,0,278,179,65,14,326,168,22,21,0.5866129482310464,0.26596553780011417,0.16257668711656442,0.42024539877300615,2.9539877300613497,0.8461538461538461,0.6000000000000001,44,0.5666666666666667,18,0.5428571428571429,10,0.46759259259259256,24,0.625,8,0.8076923076923077,13,0.8166666666666668,12,0.35714285714285715,21,30.0,0.61,20,0.5125,16,0.2333333333333334,12,0.7000000000000001,6,0.5256410256410257,13,0.6666666666666666,12,0.7066666666666667,15,0.5000000000000001,6,7.0,3.0,2.0,2.0,1.0,1.0,4.0,9.0,6.25,0.3333333333333333,1.75,4,0.4444444444444444,5,7,5,6,5,5,9,10,9,10,18,6,0.0,1.0,20,3.0,1.0,3.0,4.0,1.0,1.0,6.0,9.0,6.0,2.0,1.0,5.0,1.0,7.0
n6xqr,537,0,278,179,65,14,326,168,22,21,0.6360126538424085,0.21784624042089093,0.23006134969325154,0.2883435582822086,3.2975460122699385,1.0,0.6727272727272727,44,0.6222222222222222,18,0.6285714285714286,10,0.662037037037037,24,0.6666666666666666,8,0.6923076923076923,13,0.7333333333333334,12,0.39285714285714285,21,33.0,0.61,20,0.75,16,0.4666666666666666,12,0.7999999999999999,6,0.6153846153846154,13,0.7166666666666667,12,0.7600000000000001,15,0.5,6,4.0,2.0,2.0,3.0,1.0,6.0,3.0,11.0,6.0,0.5,1.25,3,0.3333333333333333,2,7,5,6,5,5,7,10,10,10,17,6,0.0,1.0,20,3.0,1.0,3.0,3.0,1.0,1.0,1.0,12.0,6.0,2.0,5.0,4.0,2.0,4.0
ncyc2,537,0,278,179,65,14,326,168,22,21,0.5964211742585975,0.2551400644444657,0.15030674846625766,0.39570552147239263,3.1226993865030677,0.7692307692307693,0.6681818181818182,44,0.6777777777777779,18,0.7714285714285714,10,0.7592592592592594,24,0.6666666666666666,8,0.6153846153846154,13,0.7000000000000001,12,0.30952380952380953,21,26.0,0.5199999999999998,20,0.7875000000000001,16,0.41666666666666674,12,0.3666666666666667,6,0.6282051282051282,13,0.3833333333333333,12,0.6533333333333332,15,0.6333333333333333,6,5.0,2.0,2.0,3.0,1.0,3.0,3.0,6.0,4.5,0.16666666666666666,1.5,2,0.2222222222222222,3,7,2,6,4,5,8,10,5,10,13,6,0.0,2.0,20,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0
nhhpr,537,0,278,179,65,14,326,168,22,21,0.6518599668906417,0.3159914047946371,0.0736196319018405,0.656441717791411,3.4079754601226995,0.9166666666666666,0.7090909090909091,44,0.6444444444444445,18,0.6285714285714286,10,0.6944444444444443,24,0.5138888888888888,8,0.7692307692307693,13,0.6166666666666667,12,0.2976190476190476,21,25.0,0.6799999999999999,20,0.9249999999999999,16,0.2333333333333334,12,0.9333333333333332,6,0.7051282051282051,13,0.38333333333333336,12,0.9466666666666668,15,0.8333333333333334,6,6.0,3.0,3.0,3.0,1.0,6.0,6.0,16.0,8.5,0.16666666666666666,1.5,4,0.4444444444444444,3,7,5,6,5,5,10,10,9,10,19,6,0.0,2.0,20,1.0,2.0,2.0,5.0,3.0,1.0,1.0,12.0,6.0,2.0,4.0,5.0,2.0,1.0
njkpj,537,0,278,179,65,14,326,168,22,21,0.5701699289122601,0.3114445308345534,0.1165644171779141,0.6319018404907976,2.941717791411043,1.0,0.7409090909090907,44,0.5666666666666667,18,0.7571428571428572,10,0.4537037037037037,24,0.5694444444444444,8,0.6153846153846154,13,0.65,12,0.25,21,21.0,0.53,20,0.675,16,0.20000000000000004,12,0.3333333333333333,6,0.5897435897435898,13,0.26666666666666666,12,0.5866666666666666,15,0.4000000000000001,6,1.0,1.0,5.0,5.0,2.0,6.0,6.0,16.0,8.5,0.0,1.5,6,0.6666666666666666,7,7,5,6,5,5,7,10,9,10,16,6,0.0,1.0,20,1.0,1.0,3.0,5.0,1.0,1.0,1.0,11.0,6.0,1.0,5.0,1.0,2.0,1.0
nuaiw,537,0,278,179,65,14,326,168,22,21,0.6040912904409836,0.26692867749520777,0.0736196319018405,0.39263803680981596,3.039877300613497,1.0,0.6818181818181818,44,0.6444444444444445,18,0.6,10,0.5185185185185185,24,0.5138888888888888,8,0.6923076923076923,13,0.9833333333333334,12,0.25,21,21.0,0.5800000000000002,20,0.7625,16,0.23333333333333336,12,0.9,6,0.6282051282051283,13,0.48333333333333345,12,0.6133333333333335,15,0.6666666666666669,6,3.0,2.0,4.0,5.0,2.0,2.0,2.0,8.0,4.0,0.0,1.5,2,0.2222222222222222,6,7,5,6,4,5,10,10,10,10,20,6,0.0,1.0,20,1.0,1.0,2.0,5.0,1.0,1.0,6.0,1.0,5.0,2.0,5.0,5.0,3.0,4.0
nz9w1,537,1,278,179,65,14,326,168,22,21,0.6015243261012492,0.27329381437984673,0.18461538461538463,0.4553846153846154,3.0646153846153847,1.0,0.6227272727272727,44,0.6111111111111112,18,0.7428571428571428,10,0.5942028985507246,23,0.5555555555555556,8,0.7692307692307693,13,0.5999999999999999,12,0.27380952380952384,21,23.0,0.53,20,0.9625,16,0.5166666666666667,12,1.0,6,0.717948717948718,13,0.26666666666666666,12,0.6,15,0.6333333333333334,6,6.0,3.0,3.0,3.0,2.0,4.0,4.0,9.0,5.0,0.16666666666666666,1.75,5,0.5555555555555556,7,7,5,6,5,5,2,10,5,10,7,6,0.0,1.0,20,3.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,7.0
o1zc3,537,0,278,179,65,14,326,168,22,21,0.5999792130160229,0.2924592297876961,0.1411042944785276,0.5214723926380368,3.058282208588957,0.8571428571428571,0.6681818181818182,44,0.6222222222222222,18,0.6857142857142857,10,0.6527777777777777,24,0.5416666666666666,8,0.7307692307692307,13,0.75,12,0.2857142857142857,21,24.0,0.5699999999999998,20,0.7625,16,0.36666666666666675,12,0.8666666666666666,6,0.5384615384615384,13,0.3,12,0.5333333333333334,15,0.6,6,5.0,2.0,2.0,4.0,1.0,4.0,6.0,8.0,4.5,0.0,2.0,3,0.3333333333333333,6,7,5,6,5,5,10,10,10,10,20,6,1.0,2.0,20,3.0,2.0,3.0,5.0,3.0,1.0,1.0,2.0,3.0,3.0,5.0,3.0,5.0,1.0
o33bd,537,0,278,179,65,14,326,168,22,21,0.5766397840400908,0.27933032556634035,0.12576687116564417,0.4601226993865031,2.923312883435583,1.0,0.5227272727272729,44,0.5666666666666668,18,0.5428571428571429,10,0.5231481481481481,24,0.5972222222222222,8,0.8461538461538461,13,0.7166666666666667,12,0.42857142857142855,21,36.0,0.56,20,0.6375000000000001,16,0.20000000000000004,12,0.26666666666666666,6,0.7051282051282051,13,0.6666666666666666,12,0.6933333333333334,15,0.6666666666666666,6,8.0,4.0,2.0,2.0,1.0,5.0,4.0,11.0,5.75,0.3333333333333333,1.75,6,0.6666666666666666,5,7,3,6,2,5,5,10,3,10,8,6,0.0,1.0,20,2.0,2.0,3.0,2.0,1.0,1.0,4.0,10.0,6.0,3.0,1.0,3.0,4.0,3.0
o3a2p,537,0,278,179,65,14,326,168,22,21,0.6011666460669528,0.2541832360357893,0.1687116564417178,0.3803680981595092,3.1012269938650308,0.8571428571428571,0.6136363636363638,44,0.5222222222222223,18,0.6714285714285715,10,0.6898148148148149,24,0.5416666666666666,8,0.6923076923076923,13,0.8500000000000001,12,0.32142857142857145,21,27.0,0.6100000000000001,20,0.625,16,0.6333333333333332,12,0.3,6,0.5256410256410257,13,0.5000000000000001,12,0.8666666666666667,15,0.5333333333333333,6,4.0,1.0,4.0,4.0,1.0,4.0,4.0,9.0,5.0,0.3333333333333333,1.75,2,0.2222222222222222,5,7,3,6,5,5,6,10,7,10,13,6,0.0,2.0,20,3.0,2.0,3.0,2.0,1.0,1.0,1.0,11.0,1.0,3.0,3.0,1.0,2.0,4.0
o3lxf,537,0,278,179,65,14,326,168,22,21,0.604679131366248,0.2592154914281783,0.17177914110429449,0.3895705521472393,3.1165644171779143,0.8333333333333334,0.6272727272727274,44,0.588888888888889,18,0.6571428571428571,10,0.6481481481481481,24,0.5277777777777778,8,0.8846153846153846,13,0.7166666666666667,12,0.34523809523809523,21,29.0,0.5099999999999999,20,0.6625000000000001,16,0.4333333333333334,12,0.3,6,0.5769230769230769,13,0.38333333333333336,12,0.8666666666666667,15,0.7666666666666666,6,3.0,2.0,4.0,4.0,2.0,6.0,4.0,16.0,8.5,0.3333333333333333,1.5,2,0.2222222222222222,4,7,4,6,5,5,6,10,5,10,11,6,0.0,2.0,20,2.0,1.0,3.0,2.0,1.0,1.0,6.0,12.0,5.0,1.0,3.0,2.0,2.0,1.0
o9a24,537,0,278,179,65,14,326,168,22,21,0.601015706345461,0.2658359161051429,0.15030674846625766,0.41411042944785276,3.0828220858895707,0.7142857142857143,0.6,44,0.5777777777777778,18,0.8571428571428571,10,0.7037037037037037,24,0.4444444444444444,8,0.8076923076923077,13,0.6666666666666666,12,0.32142857142857145,21,27.0,0.59,20,0.75,16,0.3666666666666667,12,0.5666666666666665,6,0.6666666666666667,13,0.4000000000000001,12,0.64,15,0.6333333333333334,6,7.0,2.0,2.0,3.0,2.0,4.0,4.0,9.0,4.75,0.0,1.25,6,0.6666666666666666,2,7,4,6,2,5,8,10,7,10,15,6,0.0,2.0,20,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,4.0,1.0
o9fsx,537,0,278,179,65,14,326,168,22,21,0.6884511917870814,0.22792246615092157,0.05521472392638037,0.3098159509202454,3.604294478527607,0.6666666666666666,0.7636363636363636,44,0.6333333333333334,18,0.7428571428571429,10,0.875,24,0.6944444444444444,8,0.8076923076923077,13,0.9,12,0.5476190476190477,21,46.0,0.6300000000000001,20,0.75,16,0.5500000000000002,12,0.5666666666666668,6,0.6666666666666666,13,0.6666666666666669,12,0.8000000000000003,15,0.5666666666666665,6,7.0,3.0,2.0,2.0,2.0,3.0,3.0,9.0,5.0,0.16666666666666666,1.5,6,0.6666666666666666,1,7,2,6,4,5,1,10,3,10,4,6,0.0,2.0,20,1.0,1.0,1.0,5.0,4.0,1.0,6.0,10.0,6.0,1.0,3.0,2.0,3.0,3.0
oct5j,537,0,278,179,65,14,326,168,22,21,0.5599235844251181,0.26893728719978977,0.17791411042944785,0.4601226993865031,2.8834355828220857,0.9523809523809523,0.5727272727272728,44,0.43333333333333335,18,0.7571428571428571,10,0.6851851851851851,24,0.4722222222222222,8,0.6923076923076923,13,0.6666666666666666,12,0.2619047619047619,21,22.0,0.5800000000000001,20,0.65,16,0.3166666666666667,12,0.6333333333333333,6,0.48717948717948717,13,0.3666666666666667,12,0.6666666666666666,15,0.5666666666666668,6,4.0,2.0,2.0,2.0,1.0,2.0,3.0,9.0,5.0,0.0,1.5,4,0.4444444444444444,4,7,2,6,3,5,8,10,6,10,14,6,0.0,2.0,20,3.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,6.0,1.0,3.0,2.0,2.0,2.0
